bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
1.0,1,32754c3a4665ff3944015218ad9555d1,2016-05-20 03:15:43,"This one bedroom one bath with balcony andwasher/dryer is everything you desire in your next home. Walk in toa welcoming foyer and let the space unfold before you. The kitchenshowcases stainless steel appliances, even a dishwasher, and islarge enough for a dining table. The open floor plan offers aseamless transition to the living room which opens onto a balconylarge enough to actually enjoy. Yes, you can have your own privateoutdoor space. The bedroom accommodates a queen-sized bed anddressers but with its spacious walk-in closet you may prefer totuck everything away after completing laundry in your apartmentwith your very own washer and dryer. With all the time you've savedenjoyed the views from the building's common roof deck. Two flightsup in a condo building, feet from the L train at DeKalb and just 8blocks from the M at Knickerbocker in a prime Bushwick location.This is the home you've been looking for.",93 -95 Wyckoff Ave,[],40.705,7041969,-73.9201,8aac448dcb9d08f014ffeb198416ee75,"['https://photos.renthop.com/2/7041969_986c767d1c82efe640723b4a7b2759fa.jpg', 'https://photos.renthop.com/2/7041969_bcaaf8a4c748f49f9ca82e2f11bc39c5.jpg', 'https://photos.renthop.com/2/7041969_b7d35f83e051c426ea9b537e6c4f0096.jpg', 'https://photos.renthop.com/2/7041969_be25d85fd13aa22d41b77f8dd895b09d.jpg', 'https://photos.renthop.com/2/7041969_5a24fe7225d6492c71b1c29677ead523.jpg']",2000,93 -95 Wyckoff Ave,medium
4.0,4,216dfa5dd79ce1c6f2d6e74ef85c2f2a,2016-05-23 02:50:34,"Dependent on income.All Utilities Included**Rents are subject to change**       **Adjusted based on 30% of gross household annual income, per program guidelines** Newly renovated rental community! AMENITIES AND FEATURESRent includes all utilitiesNewly renovated apartments with brand new kitchencabinets and appliances and renovated bathroomsLaundry, common outdoor courtyard space,1 block from no. 3 train, restaurants and shopping nearbyFUTURE RENOVATIONS TO INCLUDELandscaped common courtyard spaceNew playground and sitting areas24-hr securityPlease call 747-575-4675, email kagglemanager@renthop.com, or visit  website_redacted today for more information!",353 Chester Street,"['Laundry in Building', 'No Fee', 'Exclusive', 'Elevator']",40.6631,7054977,-73.9099,9df32cb8dda19d3222d66e69e258616b,"['https://photos.renthop.com/2/7054977_19990253b5a2396fe5f6a3cf17764c13.jpg', 'https://photos.renthop.com/2/7054977_06e8fb7cb237cf8d3e9a2f2f76e780df.jpg', 'https://photos.renthop.com/2/7054977_dad3c126768c44e434991aebb33caa13.jpg', 'https://photos.renthop.com/2/7054977_622d9505663146fb69277205dd929193.jpg']",1503,353 Chester Street,high
1.0,2,11cff6e5b120921cf55b05b5e25df625,2016-04-09 02:21:13,"Here is one of the best deals in Greenpoint right now. This is a 2 BR RR that is flooded with light, with tons and tons of Windows, culminating in a huge Eat-In Kitchen! There are views galore of the Manhattan skyline from this apartment. This top floor space features gorgeous hardwood flooring and a lot of charm in terms of layout and style. In addition to the 2 Bedrooms, there is also an additional room for that Home Office you always wanted! Yup yup!<br /><br />Set in a nice building on a quiet street in Prime Greenpoint close to everything, this is classic Brooklyn living at an excellent price rarely seen any more! Don?t believe them when they say time travel is impossible!<br /><br />I?m here to help. Moving need not be fraught with stress and hassles. I would love to assist you in finding the grail of Brooklyn apartments. Call, Text or Email me Today and we can start right away!<br /><br /><br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted ",156 Calyer Street,['Hardwood Floors'],40.7277,6846982,-73.9542,d79b15cc05b2b30c0c0a3f42a9e31da5,"['https://photos.renthop.com/2/6846982_6b80e554545ec1a623dfbc226aa71eb8.jpg', 'https://photos.renthop.com/2/6846982_bf82d9285d682bbf18ff53684979a0ed.jpg', 'https://photos.renthop.com/2/6846982_a50f47f21d3063013df76b9a39a251ce.jpg', 'https://photos.renthop.com/2/6846982_cb8db58d94f5b88c85d23b559ee85974.jpg', 'https://photos.renthop.com/2/6846982_aa0b582c5537a1157155e8a57a8b33d3.jpg']",2400,156 Calyer Street,medium
2.0,3,12da930c912d5e3af7d8de87b6563571,2016-04-16 03:28:55,"        This apartment has gone through a complete gut renovation with everything being brand new!! This apartment will come with SMART TV and Bluetooth speaker system. This is a true 3 bedroom apartment with all are QUEENS Sized and have closets. Kitchen features Italian Bertazzoni Range and Microwave, custom granite countertops, breakfast bar. Dishwasher and Washer/Dryer also in unit, wide plank oak floors and amazing custom lighting. FREE WiFi throughout the building!<br /><br />Located in a PRIME Village location close to Astor Place, This charming building will be transferred to GREEN status and feature New York City style and retain a modern East Village style. It is located close to St. Marks, Tompkins Square Park, and some of the best restaurants, bars, cafes, music venues, coffee shops, art galleries, boutiques and thrift shops in NYC. Rent price is net effective rent after two months free on the lease. Pictures are a finished apartment in a similar building. Also near the Subway and several buses. Pets OK! Shares OK! Out-of-State Guarantors OK!",229 East 5th Street,[],40.7273,6882690,-73.9897,72db53045d9648ddb3023fa80885a49c,[],6800,229 East 5th Street,low
2.0,2,faa12ebce0701ddfc85cb4141cf7d9da,2016-06-04 03:36:19,"Beautiful  2BR in the Upper East Side, please e-mail or text for appointment<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",E 82 Street,"['Hardwood Floors', 'Outdoor Space']",40.7748,7108666,-73.952,cfa86c14c312b92a7d035bd3437c2043,"['https://photos.renthop.com/2/7108666_931d39104bfa0be5b3b8f0001057607f.jpg', 'https://photos.renthop.com/2/7108666_5868fc170aca363782903da3033d7ea2.jpg', 'https://photos.renthop.com/2/7108666_a2097bfa84a6d4e4d7b755da9ddce0f6.jpg', 'https://photos.renthop.com/2/7108666_9f53b39d119f7f9bd1e05186c4c459ec.jpg', 'https://photos.renthop.com/2/7108666_827a5e3f2f62815103cbb53a25a138eb.jpg', 'https://photos.renthop.com/2/7108666_152d71640ad5163665166992c6805dc1.jpg', 'https://photos.renthop.com/2/7108666_d102afab331527b6c9a95fab1a210e5f.jpg', 'https://photos.renthop.com/2/7108666_93d98250c96ea672f63ac60fea4da286.jpg']",3500,341 E 82 Street,low
1.0,1,6c04eb39f9e757c442c5c88a352d70c2,2016-05-24 01:42:11,,East 83rd Street,"['Doorman', 'Fitness Center', 'Elevator', 'Garage', 'Dishwasher', 'Balcony', 'Patio', 'Cats Allowed', 'Dogs Allowed', 'Roof-deck', 'Laundry Room']",40.7759,7056961,-73.9528,b7de4cb395920136663132057fa89d84,[],3235,303 East 83RD Street,low
1.0,1,0,2016-04-02 01:21:28,THIRD AVE! Apartment Features: Dining Area; |Pet Policy: Pets Allowed.Exposure / View: EastBuilding Description: Full Service; Attended Elevator; Post-war; Built 1983; High-rise; 45 Floors; 231 ApartmentsBuilding Amenities: Garage; Garden; Health Club For A Fee; Pool; Sauna; Steam Room; Laundry Room; Maid Service; Nursery; Rooftop Deck; Common Storage Room; ,East 47th Street,"['Swimming Pool', 'Doorman', 'Fitness Center', 'Dogs Allowed', 'Cats Allowed']",40.753,6812256,-73.9704,91a276fdb4c7ae5ff56fd0884b5121db,['https://photos.renthop.com/2/6812256_9deae35e4eeef31e85440f3960820492.jpg'],2995,240 East 47th Street,low
1.0,1,0,2016-05-16 02:12:44,A detailed description is coming soon. Please contact your Highline Residential agent with any questions.,E 20th St,['Elevator'],40.7339,7018263,-73.9765,2414f9cc75adb587803781142e90fec4,"['https://photos.renthop.com/2/7018263_6b9e54e73b4b4d41ec87bda2b3aff9bd.jpg', 'https://photos.renthop.com/2/7018263_6e11d1021dde49e1763546ae07474dec.jpg', 'https://photos.renthop.com/2/7018263_740db75319082877fe988404b6eeb62a.jpg', 'https://photos.renthop.com/2/7018263_c9c8307e9f1956addb0428ca2c9860d5.jpg', 'https://photos.renthop.com/2/7018263_3c3bc69966a50a4c74310211920dc38e.jpg', 'https://photos.renthop.com/2/7018263_915bba06190769501a5bb2f5ae3f656d.jpg', 'https://photos.renthop.com/2/7018263_d2f31d8c9bd267d0d373caebb77c7eff.jpg', 'https://photos.renthop.com/2/7018263_64ae6fd8ef6e16b530ec3df1803d94c6.jpg']",3970,531 E 20th St,low
2.0,2,f51e3f6b4886bb775ab9a6a0f34ff0ef,2016-05-22 02:38:53,"CooperCooper.com :: Listing ID #13_0330; Access 1000s of Unique Listings Online; BUILDING AMENITIES: Rental, Post-War, Mid-Rise, Doorman, Elevator; AREA/NEIGHBORHOOD: Central Park, Candle Cafe, Spice & Baraonda, Access to the M15 & M72 Buses, Whitney Museum, Access to the 4/5/6 Subways, Loews Theaters, East River Promenade, Food Emporium, Gristedes; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials",East 69th Street,"['Doorman', 'Elevator', 'Cats Allowed', 'Dogs Allowed']",40.7675,7051995,-73.9607,6e5c10246156ae5bdcd9b487ca99d96a,['https://photos.renthop.com/2/7051995_12efbbc8ccaf0dc32b68639c91503a9b.jpg'],5500,219 East 69th Street,low
2.0,2,2481aa22a7f71353f64f9605494a0773,2016-06-11 05:01:54,"Located in Manhattan's Chelsea neighborhood, this NYC apartment rental building offers just exclusive luxury apartments. This building is a true boutique address for Chelsea apartments, meticulously designed and planned to complement the brownstones and town homes that give Chelsea its classic city charm. Apartment features in unit W & D. Call me today to set up a tour!<br /><br /><br /><br />--> SHOWING BY APPOINTMENT ONLY. FOR ALL YOUR MANHATTAN REAL ESTATE NEEDS CONTACT: VAS cell: (226-317-8312 fax: (226-317-8312 e-mail: kagglemanager@renthop.com ALL MY LISTINGS------- www.hgrny.com/vas -Disclosure -**Deals/Management offers are subject to change without notice!<br /><br /><p><a  website_redacted ",W 20th St.,"['Roof Deck', 'Dining Room', 'Doorman', 'Elevator', 'Fitness Center', 'Garden/Patio', 'Laundry in Building', 'Laundry in Unit', 'Dishwasher', 'Hardwood Floors', 'Dogs Allowed', 'Cats Allowed']",40.742,7141994,-73.9969,c9c33695ee2a2f818e9f1d8f7d1c4b39,"['https://photos.renthop.com/2/7141994_50fe92cbfc22236e1c6d2ec10534fc74.jpg', 'https://photos.renthop.com/2/7141994_8360d97dc30bbce2df7aec3efed6f0d2.jpg', 'https://photos.renthop.com/2/7141994_75806c48bf9619d486f110dfc3cd6a1c.jpg', 'https://photos.renthop.com/2/7141994_bb03860f1506765c316b30be856fb036.jpg', 'https://photos.renthop.com/2/7141994_d35b00079611e5e51de07ad20254fa0d.jpg', 'https://photos.renthop.com/2/7141994_016fc24cf7279a964a9e5b6b4f4b15c4.jpg']",8000,180 W 20th St.,low
1.0,1,2a86cba850eb0385762aa0a0d4f150df,2016-06-28 02:57:46,Bond New York Properties offers a variety of exclusive apartments throughout Manhattan. Call or Email to arrange an appointment.Contact Monica Y Witchel 735-838-4050Or Email kagglemanager@renthop.com<br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ,W 95 Street,"['Dogs Allowed', 'Cats Allowed']",40.7932,7224201,-73.9699,c1a6598437b7db560cde66e5a297a53f,"['https://photos.renthop.com/2/7224201_cc77ae0e0f17df867b34cc8daf15a8cd.jpg', 'https://photos.renthop.com/2/7224201_f1a61bdcb5761ce3b3b789b8cbce2c76.jpg', 'https://photos.renthop.com/2/7224201_6764b70879e41aa77d71e59e683d03c4.jpg', 'https://photos.renthop.com/2/7224201_ee3aff4d36766c140d27b02f966e580d.jpg', 'https://photos.renthop.com/2/7224201_af7c3066a54b7360ed6f12b3e0b8426c.jpg']",2325,161 W 95 Street,medium
1.0,0,96274288c84ddd7d5c5d8e425ee75027,2016-04-26 02:51:47,"AMAZING LOCATION!! building located in Midtown West.Steps to the Hudson Park! great area with restaurants, coffee shops, supermarkets and easy access to public transportation.Super luxury building features concierge, DM, elevator, gym, laundry in-building, parking and a 37th floor landscaped rooftop deck with dramatic views of the city and the Hudson River.<br /><br />Spacious open layout, hardwood floor, high ceiling, gourmet windowed kitchen with stainless steel appliances, marble bathroom and beautiful floor-to-ceiling windows with spectacular view of New York City!<br /><br />To schedule a private viewing, or if you have any questions, contact me at kagglemanager@renthop.com or 501-606-3449. Looking forward to hearing from you!<br /><br /><p><a  website_redacted ",W 37 St.,"['Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'High Speed Internet', 'Hardwood Floors', 'No Fee', 'New Construction', 'Dogs Allowed', 'Cats Allowed']",40.7568,6925010,-73.9982,e6472c7237327dd3903b3d6f6a94515a,"['https://photos.renthop.com/2/6925010_24d46f89d47b7a9ab620a4283837bf19.jpg', 'https://photos.renthop.com/2/6925010_e98181e590bab72af5f74640ffb11f58.jpg', 'https://photos.renthop.com/2/6925010_5b58a87c8419045e6a8a91614c8a0461.jpg', 'https://photos.renthop.com/2/6925010_edac0f7fe4550a529c3926c97662dd87.jpg', 'https://photos.renthop.com/2/6925010_941a0d3092210684f235a72904434a1c.jpg', 'https://photos.renthop.com/2/6925010_1b5778b14f331fc3c2d89d2d518534a7.jpg']",2500,505 W 37 St.,medium
1.0,0,ebae7020cd953d74f33105926d3ce7a4,2016-04-06 03:38:40,"REAL PICTURES.....I'LL NOT SHOW YOU ANYTHING ELSETHIS IS PRICED TO RENT WITHIN THE NEXT 24 HOURSONE OF A KIND LAY OUT......HUUUUUUUUGE STUDIO WITH A GREAT CHARACTERSEPARATE EAT-IN-KITCHEN WITH A WINDOW AND GREAT VIEWSDRESSING AREA FOR EXTRA SPACEAMAZING VIEWS A LOT OF LIGHTFRESH BRIGHT AND WITH A GREAT CHARACTER THIS IS WHAT YOU'LL GET FOR THAT BARGAIN PRICEIF YOU THINK EXPERIENCE MATTERS CALL, TEXT OR EMAIL GEORGE NOW!!!!!!.......AND YOU'LL GET A RESPONSE WITHIN MINUTES<br /><br /><p><a  website_redacted ",Ridge Blvd,['Hardwood Floors'],40.6197,6829973,-74.0352,7b73a97a2516d3c33de0d452f21d4e79,"['https://photos.renthop.com/2/6829973_be83df8037f04ddc1767067068abf157.jpg', 'https://photos.renthop.com/2/6829973_5d4b9564943278796ba0f16ca1d79fb7.jpg', 'https://photos.renthop.com/2/6829973_0b9d336cc296fb34ebb52ea14b4aa4aa.jpg', 'https://photos.renthop.com/2/6829973_aaf11bd12c3f41225e54010d112c4d1f.jpg', 'https://photos.renthop.com/2/6829973_f79ad40da1a147f4c75f9b70d19fcb3f.jpg', 'https://photos.renthop.com/2/6829973_f5d4586b035815b95a7f149f3ff4c485.jpg']",1175,9205 Ridge Blvd,high
1.0,2,7f85c7dbc97860c513a790a2df9dd451,2016-05-21 02:21:44,"Location: Upper East SideTrue 2 bedroom 2 bathroom with southwestern exposure and beautiful views. Newly renovated kitchen with granite countertops & stainless steel appliances. Bathrooms with marble weave flooring and tub. Hardwood floors throughout. Plenty of closet space! Dishwasher. Air conditioning!<br /><br />Building features 24 hour doorman, elevator, package room and laundry facilities. Gas, heat and hot water included in monthly rent. Parking available for additional charge. Live in super! Easy access to NQR/456 trains! M15/M101/M102/M103 bus lines! Close to Bloomingdales, Whole Foods, Morton Williams!<br /><br />Call, text or email Beth for more information or to schedule a viewing. 891-843-3521 kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","E 63rd St.","['Doorman', 'Elevator', 'Pre-War', 'Laundry in Building']",40.7632,7046578,-73.9629,7e22b26535b913275de0f9ff4f1d6965,"['https://photos.renthop.com/2/7046578_9125e5bce178c58681dadbd1c15da0df.jpg', 'https://photos.renthop.com/2/7046578_8927450a87e5c4a6086816fac0e2a939.jpg', 'https://photos.renthop.com/2/7046578_cadc45a53d1c41ffffe6c2bafeeceba7.jpg', 'https://photos.renthop.com/2/7046578_f06b79b2f5254b84f1684796744b121f.jpg', 'https://photos.renthop.com/2/7046578_455301f119a2cc7e8abec9070a60765e.jpg', 'https://photos.renthop.com/2/7046578_cb750fc6fdb3e01f417403ea9335284e.jpg']",5395,"250 E 63rd St.",low
1.0,2,5565db9b7cba3603834c4aa6f2950960,2016-05-17 05:30:50,No broker's fee!!!   Huge 2 bedroom with all new interior!! Stunning views of the Hudson RiverElevator and laundry buildingClose to CCNY and the 1 train<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ,Broadway,"['Hardwood Floors', 'Dishwasher', 'Elevator', 'No Fee', 'Laundry in Building']",40.8198,7023334,-73.9578,11fd7aad3722ef1aa1f6950f0414590f,[],2695,3333 Broadway,low
2.0,3,d579c8bec087237fd996eea2e65d169d,2016-05-10 02:27:28,"NO FEE! UPPER WEST LUXURY!This building lives up to the high-caliber reputation of the Upper West Side neighborhood that it is located within. It is situated on a quiet, pet-friendly, tree-lined street and is nestled within a vibrant and community based neighborhood. Residents of 70 West 93rd Street have unprecedented access to Central Park, one of the city's most desirable landmarks, which is within a short stroll from its doorstep. Numerous conveniences, such as a 24/7 luxury doorman, a court yard and a laundry room add to the tranquility and comfort of this residence.<br /><br />MASSIVE BRAND NEW THREE BR! all new bright 3 br with walk in closets beautiful hardwood floors throughout, high ceilings, and large windows that give panoramic views. Kitchen has brand new kitchen renovated with granite counter top all white lacquer cabinets. all appliances including dishwasher and microwave. This unit also comes with balcony, washer and dryer.<br /><br />Allow me to find you the perfect home while you sleep. Feel free to contact me for a private viewing. If may not be what you were looking for I have many options available to you. kagglemanager@renthop.com (330-043-7174 (330-043-7174<br /><br /><p><a  website_redacted ",W 93 St.,"['Dining Room', 'Balcony', 'Doorman', 'Elevator', 'Laundry in Building', 'Laundry in Unit', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Dogs Allowed', 'Cats Allowed']",40.7905,6988158,-73.9688,66099ddcdc620b8f115713b516f44c4a,"['https://photos.renthop.com/2/6988158_df84b7be223be0200c5d4a3d2458c1f3.jpg', 'https://photos.renthop.com/2/6988158_56adc0c50ee44c0f160000b4280dc4fd.jpg', 'https://photos.renthop.com/2/6988158_394d5fe1f9fbb5ea3ac0e3daf651b5f1.jpg', 'https://photos.renthop.com/2/6988158_8e6119f7d80700c052adeb48b095c67c.jpg', 'https://photos.renthop.com/2/6988158_1b832dfd66c25e0159b2b12ae34aeef0.jpg', 'https://photos.renthop.com/2/6988158_549772f50cd8f4edec59b21d664d41d1.jpg']",6000,70 W 93 St.,medium
